District.ID,Year,Annual.Rainfall
Mahesana,1928,2453.21
Sabar Kantha,1928,3203.7
Gandhinagar,1928,2963
Ahmadabad,1928,2593.2
Surendranagar,1928,2530.46
Rajkot,1928,2648.34
Jamnagar,1928,1818.49
Porbandar,1928,214.35
Junagadh,1928,1712.53
Amreli,1928,2458.05
Bhavnagar,1928,3113.53
Anand,1928,3320.14
Kheda,1928,3312.72
Panch Mahals,1928,3916.67
Dahod,1928,3948.95
Vadodara,1928,4204.47
Narmada,1928,4752.82
Bharuch,1928,4485.79
Surat,1928,4371.38
The Dangs,1928,5963.69
Navsari,1928,4090.47
Valsad,1928,4882.23
Junagadh,1928,0
Daman,1928,0
Dadra and Nagar Haveli,1928,6307.17
Nandurbar,1928,4593.27
Dhule,1928,4368.24
Jalgaon,1928,4241.75
Buldana,1928,4628.44
Akola,1928,4682.94
Washim,1928,4674.24
Amravati,1928,4717.93
Wardha,1928,4946.32
Nagpur,1928,5252.48
Bhandara,1928,5619.6
Gondiya,1928,6085.92
Garhchiroli,1928,5873.21
Chandrapur,1928,5245.15
Yavatmal,1928,4907.49
Nanded,1928,4862.34
Hingoli,1928,4609.14
Parbhani,1928,4332.87
Jalna,1928,4229.26
Aurangabad,1928,4447.54
Nashik,1928,6376.56
Thane,1928,6007.96
Greater Bombay,1928,0
Mumbai,1928,0
Raigarh,1928,4380.74
Pune,1928,8739.91
Ahmednagar,1928,5940.33
Bid,1928,3906.34
Latur,1928,4534.97
Osmanabad,1928,4113.43
Solapur,1928,4503.41
Satara,1928,8720.77
Ratnagiri,1928,3648.99
Sindhudurg,1928,1343.92
Kolhapur,1928,8413.36
Sangli,1928,7190.25
Adilabad,1928,5241.76
Nizamabad,1928,5064.63
Karimnagar,1928,5197.45
Medak,1928,5047.58
Hyderabad,1928,4882.88
Rangareddi,1928,4773.17
Mahbubnagar,1928,4262.91
Nalgonda,1928,4280.19
Warangal,1928,4338.75
Khammam,1928,4573.48
Srikakulam,1928,5555.16
Vizianagaram,1928,6922.92
Vishakhapatnam,1928,6443.14
East Godavari,1928,5307.02
West Godavari,1928,4665.38
Krishna,1928,4181.65
Guntur,1928,4187.69
Prakasam,1928,4128.66
Nellore,1928,4488.34
Cuddapah,1928,4219.25
Kurnool,1928,3612.8
Anantapur,1928,4132.22
Chittoor,1928,4856.79
Belgaum,1928,8271.08
Bagalkot,1928,6149.38
Bijapur,1928,4674.65
Gulbarga,1928,4139.28
Bidar,1928,4752.44
Raichur,1928,3854.61
Koppal,1928,5206.25
Gadag,1928,7394.86
Dharwad,1928,9152.44
Uttar Kannand,1928,4146.45
Haveri,1928,9621.64
Bellary,1928,5073.62
Chitradurga,1928,6442.85
Davanagere,1928,8677.39
Shimoga,1928,9189.46
Udupi,1928,1769
Chikmagalur,1928,10286.84
Tumkur,1928,6030.23
Kolar,1928,4737.91
Bangalore Urban,1928,4886.38
Bangalore Rural,1928,4915.02
Mandya,1928,7681.44
Hassan,1928,10553.18
Dakshin Kannad,1928,2916.71
Kodagu,1928,7929.41
Mysore,1928,9500.31
Chamrajnagar,1928,6993.52
North Goa,1928,1999.16
South Goa,1928,0
Kavaratti,1928,2.3
Kasaragod,1928,0
Kannur,1928,1262.14
Wayanad,1928,7597.32
Kozhikode,1928,895.66
Malappuram,1928,4105.52
Palakkad,1928,6735.26
Thrissur,1928,1024.54
Ernakulam,1928,3153.36
Idukki,1928,9067.12
Kottayam,1928,5222.49
Alappuzha,1928,1.37
Pattanamtitta,1928,4357.97
Kollam,1928,3041.32
Thiruvananthapuram,1928,3848.27
Thiruvallur,1928,4931.99
Chennai,1928,4859.19
Kancheepuram,1928,4945.49
Vellore,1928,4962.04
Dharmapuri,1928,4752.8
Tiruvannamalai,1928,5064.51
Villupuram,1928,5046.23
Salem,1928,4900.8
Namakkal,1928,5239.45
Erode,1928,6607.4
Nilgiris,1928,9220.3
Coimbatore,1928,8684.52
Dindigul,1928,7385.29
Karur,1928,6073.69
Tiruchchirappalli,1928,5183.33
Perambalur,1928,5127.45
Ariyalur,1928,5107.36
Cuddalore,1928,5124.73
Nagapattinam,1928,5376.08
Thiruvarur,1928,5610.25
Thanjavur,1928,4862.16
Pudukkottai,1928,4499.97
Sivaganga,1928,4678.75
Madurai,1928,6992.87
Theni,1928,9773.5
Virudhunagar,1928,7368.04
Ramanathapuram,1928,5815.03
Thoothukudi,1928,5944.43
Tirunelveli Kattabo,1928,7288.96
Kanniyakumari,1928,509.76
Yanam,1928,5302
Puducherry,1928,4980.86
Mahe,1928,0
Karaikal,1928,5355.21
Andaman Islands,1928,1026.12
Nicobar Islands,1928,0
Kupwara (Muzaffarabad),1929,7182.22
Baramula (Kashmir North),1929,8775.31
Srinagar,1929,7055.06
Bagdam,1929,8424.91
Pulwama,1929,7249.32
Anantnag (Kashmir South),1929,6759.85
Ladakh (Leh),1929,5256.07
Kargil,1929,5328.84
Doda,1929,5926.91
Udhampur,1929,6487.93
Punch,1929,9743.53
Rajauri,1929,8689.74
Jammu,1929,6720.6
Kathua,1929,4896.41
Chamba,1929,5336.85
Kangra,1929,4333.75
Lahul and Spiti,1929,6564.66
Kullu,1929,6220.5
Mandi,1929,4536.36
Hamirpur,1929,3707.94
Una,1929,2926.61
Solan,1929,3142.21
Sirmaur,1929,3399.67
Shimla,1929,5226.4
Kinnaur,1929,6940.37
Gurdaspur,1929,4206.16
Amritsar,1929,3760.82
Kapurthala,1929,2733.73
Jalandhar,1929,2547.83
Hoshiarpur,1929,2916.14
Nawan Shehar,1929,2596.15
Rupnagar,1929,2666.7
Fatehgarh Sahib,1929,2357.96
Ludhiana,1929,2285.13
Moga,1929,2170.54
Firozpur,1929,2422.76
Muktsar,1929,2236.35
Faridkot,1929,2292.75
Bathinda,1929,2149.86
Mansa,1929,2078.29
Sangrur,1929,2175.64
Patiala,1929,2406.86
Chandigarh,1929,2615
Uttarkashi,1929,6666.21
Chamoli,1929,6701.21
Rudra Prayag,1929,6495.29
Tehri Garhwal,1929,5140.3
Dehra Dun,1929,3656.15
Pauri Garhwal,1929,3939.5
Pithoragarh,1929,7971.7
Bageshwar,1929,6265.02
Almora,1929,4515.84
Champawat,1929,4313.26
Naini Tal,1929,3723.89
Udham Singh Nagar,1929,3593.04
Haridwar,1929,3114.07
Panchkula,1929,2838.4
Ambala,1929,2583.63
Yamuna Nagar,1929,2635.42
Kurukshetra,1929,2460.59
Kaithal,1929,2306.47
Karnal,1929,2431.32
Panipat,1929,2294.95
Sonepat,1929,2279.27
Jind,1929,2214.58
Fatehabad,1929,2098.73
Sirsa,1929,2005.74
Hisar,1929,2120.76
Bhiwani,1929,2169.45
Rohtak,1929,2250.4
Jhajjar,1929,2318
Mahendragarh,1929,2442.02
Rewari,1929,2504.31
Gurgaon,1929,2779.96
Faridabad,1929,2842.34
Delhi,1929,2516.07
Ganganagar,1929,2000.37
Hanumangarh,1929,1949.56
Bikaner,1929,1794.75
Churu,1929,1890.17
Jhunjhunun,1929,2140.05
Alwar,1929,2848.06
Bharatpur,1929,3148.65
Dhaulpur,1929,3273.66
Karauli,1929,3107.75
Sawai Madhopur,1929,2923.74
Dausa,1929,2800.65
Jaipur,1929,2719.88
Sikar,1929,2255.56
Nagaur,1929,2150.39
Jodhpur,1929,2085
Jaisalmer,1929,1712.13
Barmer,1929,2022.22
Jalor,1929,2115.12
Sirohi,1929,2532.11
Pali,1929,2668.16
Ajmer,1929,2942.55
Tonk,1929,3026.07
Bundi,1929,3201.5
Bhilwara,1929,3291.52
Rajsamand,1929,3371.02
Udaipur,1929,3250.01
Dungarpur,1929,3289.07
Banswara,1929,3496.34
Chittaurgarh,1929,3447.53
Kota,1929,3284.09
Baran,1929,3464.5
Jhalawar,1929,3671.25
Saharanpur,1929,2779.14
Muzaffarnagar,1929,2836.6
Bijnor,1929,3280.01
Moradabad,1929,3325.63
Rampur,1929,3396.89
Jyotiba Phule Nagar,1929,3230.67
Meerut,1929,3023.02
Baghpat,1929,2545.32
Ghaziabad,1929,2914.11
Gautam Buddha Nagar,1929,2903.69
Bulandshahr,1929,3066.29
Aligarh,1929,3076.9
Hathras,1929,3093.08
Mathura,1929,3059.07
Agra,1929,3267.28
Firozabad,1929,3283.59
Etah,1929,3426.21
Mainpuri,1929,3281.93
Badaun,1929,3507.95
Bareilly,1929,3600.82
Pilibhit,1929,3894.96
Shahjahanpur,1929,3735.33
Lakhimpur Kheri,1929,4120.22
Sitapur,1929,4161.13
Hardoi,1929,3690.73
Unnao,1929,3805.32
Lucknow,1929,4238.21
Rae Bareli,1929,4532.38
Farrukhabad,1929,3440.69
Kannauj,1929,3351.88
Etawah,1929,3289.66
Auraiya,1929,3325.6
Kanpur Dehat,1929,3576.5
Kanpur,1929,3718.22
Jalaun,1929,3704.09
Jhansi,1929,4033.71
Lalitpur,1929,4166.53
Hamirpur,1929,4213.89
Mahoba,1929,4493.39
Banda,1929,4878
Chitrakoot,1929,5416.88
Fatehpur,1929,4523.97
Pratapgarh,1929,5031.27
Kaushambi,1929,5133.23
Allahabad,1929,5456.95
Bara Banki,1929,4563.22
Faizabad,1929,4663.33
Ambedkar Nagar,1929,4882.94
Sultanpur,1929,4881.17
Bahraich,1929,4664.07
Shravasti,1929,4899.76
Balrampur,1929,5073.18
Gonda,1929,4799.03
Siddharth Nagar,1929,5089.91
Basti,1929,4644.58
Sant Kabir Nagar,1929,4777.54
Maharajganj,1929,5029.66
Gorakhpur,1929,4782.5
Kushinagar,1929,4644.29
Deoria,1929,4580.61
Azamgarh,1929,5076.13
Mau,1929,4905.28
Ballia,1929,4858.65
Jaunpur,1929,5220.31
Ghazipur,1929,5140.46
Chandauli,1929,5747.59
Varanasi,1929,5656.92
Sant Ravi Das Nagar,1929,5688.27
Mirzapur,1929,5874.96
Sonbhadra,1929,6416.01
Pashchim Champaran,1929,4824.96
Purba Champaran,1929,4799.09
Sheohar,1929,5148.1
Sitamarhi,1929,5101.76
Madhubani,1929,5367.76
Supaul,1929,5160.62
Araria,1929,5664.03
Kishanganj,1929,6599.88
Purnia,1929,5929.47
Katihar,1929,6196.09
Madhepura,1929,5192.09
Saharsa,1929,5162.89
Darbhanga,1929,5401.29
Muzaffarpur,1929,5304.38
Gopalganj,1929,4560.92
Siwan,1929,4558.53
Saran,1929,5140.01
Vaishali,1929,5495.06
Samastipur,1929,5435.66
Begusarai,1929,5455.4
Khagaria,1929,5287.1
Bhagalpur,1929,5644.35
Banka,1929,6169.1
Munger,1929,5482.67
Lakhisarai,1929,5538.16
Sheikhpura,1929,5626.3
Nalanda,1929,5650.52
Patna,1929,5543.28
Bhojpur,1929,5349.1
Buxar,1929,5261.21
Bhabua,1929,5759.17
Rohtas,1929,5674.06
Jehanabad,1929,5604.56
Aurangabad,1929,5747.93
Gaya,1929,5975.14
Nawada,1929,5909.02
Jamui,1929,6024.09
North Sikkim,1929,10282.59
West Sikkim,1929,8254.2
South Sikkim,1929,8064.26
East,1929,8663.58
Tawang,1929,8934.21
West Kameng,1929,8275.44
East Kameng,1929,8328.78
Lower Subansiri,1929,8930.99
Upper Subansiri,1929,9512.73
West Siang,1929,10445.89
East Siang,1929,11451.87
Upper Dibang Valley,1929,11367.92
Lohit,1929,10880.72
Changlang,1929,11059.41
Tirap,1929,10180.42
Mon,1929,9035.3
Tuensang,1929,9298.33
Mokokchung,1929,8396.56
Zunheboto,1929,8905.31
Wokha,1929,8200.14
Kohima,1929,10205.64
Phek,1929,9477.15
Senapati,1929,10379.98
Tamenglong,1929,11664.44
Churachandpur,1929,10507.43
Bishnupur,1929,10677.6
Thoubal,1929,10506.97
West Imphal,1929,11989
East Imphal,1929,10604.91
Ukhrul,1929,9896.08
Chandel,1929,10678.3
Mamit,1929,10391.13
Kolasib,1929,10938.72
Aizawl,1929,10590.13
Champhai,1929,10560.51
Lunglei,1929,10787.64
Lawngtlai,1929,11501.31
Saiha,1929,11691.99
West Tripura,1929,9294.82
South Tripura,1929,9597.28
Dhalai,1929,9651.77
North Tripura,1929,10277.41
West Garo Hills,1929,8556.84
East Garo Hills,1929,9313.05
West Khasi Hills,1929,10191.92
East Khasi Hills,1929,11292.81
Jaintia Hills,1929,11894.3
Kokrajhar,1929,9615.22
Dhuburi,1929,8839.29
Goalpara,1929,9423.29
Barpeta,1929,9627.23
Kamrup,1929,10591.61
Nalbari,1929,9706.84
Darrang,1929,9589.05
Nagaon,1929,10393.03
Sonitpur,1929,7677.05
Lakhimpur,1929,8784.09
Dhemaji,1929,10336.87
Tinsukia,1929,10571.36
Dibrugarh,1929,9835.33
Sibsagar,1929,8969.63
Jorhat,1929,8028.76
Golaghat,1929,7972
Karbi Anglong,1929,9835.57
North Cachar Hills,1929,12431.27
Cachar,1929,11871.38
Karimganj,1929,10934.09
Hailakandi,1929,11336.02
Darjiling,1929,7911.95
Jalpaiguri,1929,8853.33
Kochbihar,1929,8367.36
Uttar Dinajpur,1929,6753.68
Dakshin Dinajpur,1929,6680.3
Maldah,1929,6592.99
Murshidabad,1929,6631.12
Birbhum,1929,6654.93
Barddhaman,1929,6722.7
Nadia,1929,6733.16
North 24 Parganas,1929,6761.56
Hugli,1929,6833.18
Bankura,1929,6971.78
Puruliya,1929,6809.48
East Midnapore,1929,7112.33
Haora,1929,6687.05
Kolkata,1929,6638.91
South 24 Parganas,1929,5385.15
Garhwa,1929,6480.94
Palamu,1929,6861.94
Chatra,1929,6661.01
Hazaribag,1929,7038.01
Koderma,1929,6351.95
Giridih,1929,6386.75
Deoghar,1929,6615.08
Godda,1929,6161.55
Sahibganj,1929,6504.42
Pakur,1929,6594.52
Dumka,1929,6555.21
Dhanbad,1929,6786.98
Bokaro,1929,6989.8
Ranchi,1929,7164.35
Lohardaga,1929,7274.1
Gumla,1929,7003.1
Pashchim Singhbhum,1929,6911.17
Purba Singhbhum,1929,6960.4
Baragarh,1929,6413.42
Jharsuguda,1929,6353.75
Sambalpur,1929,6332.48
Deogarh,1929,6273.65
Sundargarh,1929,6563.33
Keonjhar,1929,6447.72
Mayurbhanj,1929,6947.31
Baleshwar,1929,6916.77
Bhadrak,1929,6804.53
Kendrapara,1929,6725.89
Jagatsinghpur,1929,6219.21
Cuttack,1929,6232.78
Jajpur,1929,6711.76
Dhenkanal,1929,6306.32
Angul,1929,6503.67
Nayagarh,1929,6252.66
Khordha,1929,6026.54
Puri,1929,5475.16
Ganjam,1929,6187.05
Gajapati,1929,5702.11
Kandhamal,1929,6421.49
Boudh,1929,6449.82
Sonepur,1929,6218.72
Bolangir,1929,6614.46
Nuapada,1929,7401.52
Kalahandi,1929,7286.51
Rayagada,1929,6934.65
Nabarangpur,1929,8357.09
Koraput,1929,7789.71
Malkangiri,1929,7299.01
Koriya,1929,7185.45
Surguja,1929,6803.74
Jashpur,1929,6695.34
Raigarh,1929,6273.33
Korba,1929,6587.32
Janjgir-Champa,1929,6345.99
Bilaspur,1929,3224
Kawardha,1929,6727.45
Raj Nandgaon,1929,6795.44
Durg,1929,6757.51
Raipur,1929,6824.73
Mahasamund,1929,6526.44
Dhamtari,1929,7628.29
Kanker,1929,7547.23
Bastar,1929,8039.42
Dantewada,1929,6667.3
Sheopur,1929,3270.62
Morena,1929,3399.76
Bhind,1929,3434.7
Gwalior,1929,3676.26
Datia,1929,3763.41
Shivpuri,1929,3962.79
Guna,1929,3989.46
Tikamgarh,1929,4280.68
Chhatarpur,1929,4790.34
Panna,1929,5274.79
Sagar,1929,4497.33
Damoh,1929,5201.49
Satna,1929,5622.21
Rewa,1929,5707.54
Umaria,1929,6518.33
Shahdol,1929,7034.39
Sidhi,1929,6499.4
Neemuch,1929,3443.92
Mandsaur,1929,3649.13
Ratlam,1929,3780.15
Ujjain,1929,3971.93
Shajapur,1929,4046.24
Dewas,1929,3907.86
Jhabua,1929,3818.48
Dhar,1929,3866.24
Indore,1929,3772.39
West Nimar,1929,3692.91
Barwani,1929,3453.74
East Nimar,1929,4090.16
Rajgarh,1929,3837.19
Vidisha,1929,4203.08
Bhopal,1929,4060.05
Sehore,1929,4082.72
Raisen,1929,4618.44
Betul,1929,4918.06
Harda,1929,4382.06
Hoshangabad,1929,4926.29
Katni,1929,5966.55
Jabalpur,1929,5933.42
Narsinghpur,1929,5281.3
Dindori,1929,6983.82
Mandla,1929,6548.36
Chhindwara,1929,5306.84
Seoni,1929,5662.67
Balaghat,1929,6335.69
Kachchh,1929,1936.33
Banas Kantha,1929,1882.71
Patan,1929,1881.67
Mahesana,1929,2304.31
Sabar Kantha,1929,2819.2
Gandhinagar,1929,2543
Ahmadabad,1929,2274.56
Surendranagar,1929,2318.14
Rajkot,1929,2757.26
Jamnagar,1929,2113.09
Porbandar,1929,215.01
Junagadh,1929,1715.01
Amreli,1929,2428.68
Bhavnagar,1929,2851.56
Anand,1929,2930.71
Kheda,1929,2833.04
Panch Mahals,1929,3425.02
Dahod,1929,3515.92
Vadodara,1929,3796.46
Narmada,1929,3995.09
Bharuch,1929,3813.4
Surat,1929,3667.17
The Dangs,1929,4839.8
Navsari,1929,3202.94
Valsad,1929,3445.02
Junagadh,1929,0
Daman,1929,0
Dadra and Nagar Haveli,1929,4271.39
Nandurbar,1929,3854.66
Dhule,1929,3591.44
Jalgaon,1929,3497.08
Buldana,1929,4113.45
Akola,1929,4396.08
Washim,1929,4243.08
Amravati,1929,4429.4
Wardha,1929,4620.35
Nagpur,1929,5075.7
Bhandara,1929,5816.14
Gondiya,1929,6397.6
Garhchiroli,1929,6119.27
Chandrapur,1929,5096.61
Yavatmal,1929,4420.61
Nanded,1929,4254.22
Hingoli,1929,4047.88
Parbhani,1929,3782.57
Jalna,1929,3501.68
Aurangabad,1929,3459.62
Nashik,1929,4793.1
Thane,1929,4264.64
Greater Bombay,1929,0
Mumbai,1929,0
Raigarh,1929,3245.55
Pune,1929,6504.32
Ahmednagar,1929,4330.5
Bid,1929,3289.21
Latur,1929,3887.2
Osmanabad,1929,3487.48
Solapur,1929,3814.59
Satara,1929,6917.45
Ratnagiri,1929,3083.92
Sindhudurg,1929,1284.02
Kolhapur,1929,7491.05
Sangli,1929,6105.45
Adilabad,1929,4692.02
Nizamabad,1929,4455.33
Karimnagar,1929,4772.1
Medak,1929,4408.4
Hyderabad,1929,4130.72
Rangareddi,1929,4018.11
Mahbubnagar,1929,3653.81
Nalgonda,1929,3571.93
Warangal,1929,3967.89
Khammam,1929,4560.47
Srikakulam,1929,5229.33
Vizianagaram,1929,6669.34
Vishakhapatnam,1929,6831.08
East Godavari,1929,5883.61
West Godavari,1929,4973.41
Krishna,1929,4159.47
Guntur,1929,3964.07
Prakasam,1929,3938.19
Nellore,1929,4504.42
Cuddapah,1929,4270.62
Kurnool,1929,3478.69
Anantapur,1929,4089.74
Chittoor,1929,4862.52
Belgaum,1929,7758.6
Bagalkot,1929,5235.95
Bijapur,1929,4007.09
Gulbarga,1929,3618.32
Bidar,1929,4069.77
Raichur,1929,3428.37
Koppal,1929,4675.86
Gadag,1929,7026.22
Dharwad,1929,9314.97
Uttar Kannand,1929,4556.26
Haveri,1929,9769.29
Bellary,1929,4655.26
Chitradurga,1929,5789.53
Davanagere,1929,8275.22
Shimoga,1929,9381.04
Udupi,1929,1904.18
Chikmagalur,1929,10128.53
Tumkur,1929,5592.69
Kolar,1929,4760.79
Bangalore Urban,1929,4834.82
Bangalore Rural,1929,4771.4
Mandya,1929,7460.15
Hassan,1929,10085.28
Dakshin Kannad,1929,2985.71
Kodagu,1929,8066.33
Mysore,1929,9650.76
Chamrajnagar,1929,7195.44
North Goa,1929,2026.22
South Goa,1929,0
Kavaratti,1929,2.6
Kasaragod,1929,0
Kannur,1929,1308.22
Wayanad,1929,8193.72
Kozhikode,1929,997.59
Malappuram,1929,4578.92
Palakkad,1929,7493.97
Thrissur,1929,1112.97
Ernakulam,1929,3422.1
Idukki,1929,9811.72
Kottayam,1929,5657.46
Alappuzha,1929,1.47
Pattanamtitta,1929,4611.09
Kollam,1929,3075.36
Thiruvananthapuram,1929,3803.39
Thiruvallur,1929,4911.27
Chennai,1929,4858.06
Kancheepuram,1929,4790.33
Vellore,1929,4962.32
Dharmapuri,1929,4803.82
Tiruvannamalai,1929,5015.7
Villupuram,1929,4823.01
Salem,1929,4857.7
Namakkal,1929,4986.31
Erode,1929,6635.16
Nilgiris,1929,9972.78
Coimbatore,1929,9334.45
Dindigul,1929,7662.97
Karur,1929,5953
Tiruchchirappalli,1929,4942.99
Perambalur,1929,4687.11
Ariyalur,1929,4790.45
Cuddalore,1929,4692.32
Nagapattinam,1929,4956.78
Thiruvarur,1929,5736.47
Thanjavur,1929,4577.14
Pudukkottai,1929,4444.87
Sivaganga,1929,4676.23
Madurai,1929,7220.63
Theni,1929,10489.89
Virudhunagar,1929,7419.54
Ramanathapuram,1929,5863.65
Thoothukudi,1929,5533.33
Tirunelveli Kattabo,1929,7185.01
Kanniyakumari,1929,503.81
Yanam,1929,5856
Puducherry,1929,4477.81
Mahe,1929,0
Karaikal,1929,5232.43
Andaman Islands,1929,1013.2
Nicobar Islands,1929,0
Kupwara (Muzaffarabad),1930,7526.51
Baramula (Kashmir North),1930,8587.09
Srinagar,1930,7083.67
Bagdam,1930,7681.01
Pulwama,1930,6889.06
Anantnag (Kashmir South),1930,6495.28
Ladakh (Leh),1930,5310.97
Kargil,1930,5398.43
Doda,1930,5732.13
Udhampur,1930,5581.66
Punch,1930,8667.91
Rajauri,1930,7344.79
Jammu,1930,5640
Kathua,1930,4296.15
Chamba,1930,4965.03
Kangra,1930,3974.93
Lahul and Spiti,1930,6454.8
Kullu,1930,6076.51
Mandi,1930,4351.66
Hamirpur,1930,3498.25
Una,1930,2791.75
Solan,1930,3122.18
Sirmaur,1930,3439.39
Shimla,1930,5107.85
Kinnaur,1930,6817.71
Gurdaspur,1930,3714.82
Amritsar,1930,3346.3
Kapurthala,1930,2589.3
Jalandhar,1930,2416.35
Hoshiarpur,1930,2747.82
Nawan Shehar,1930,2501.99
Rupnagar,1930,2698.34
Fatehgarh Sahib,1930,2433.15
Ludhiana,1930,2210.88
Moga,1930,1981.63
Firozpur,1930,2249.17
Muktsar,1930,2069.01
Faridkot,1930,2047.46
Bathinda,1930,2012.81
Mansa,1930,2106.55
Sangrur,1930,2139.64
Patiala,1930,2590.22
Chandigarh,1930,2746
Uttarkashi,1930,6608.88
Chamoli,1930,6774.8
Rudra Prayag,1930,6557.47
Tehri Garhwal,1930,5106.06
Dehra Dun,1930,3666.91
Pauri Garhwal,1930,4017.48
Pithoragarh,1930,7875.45
Bageshwar,1930,6320.93
Almora,1930,4610.81
Champawat,1930,4332.01
Naini Tal,1930,3867.92
Udham Singh Nagar,1930,3784.95
Haridwar,1930,3258.42
Panchkula,1930,2942.73
Ambala,1930,2782.24
Yamuna Nagar,1930,2790.98
Kurukshetra,1930,2709.65
Kaithal,1930,2549.61
Karnal,1930,2737.49
Panipat,1930,2795.22
Sonepat,1930,2904.74
Jind,1930,2585.05
Fatehabad,1930,2246.37
Sirsa,1930,2100.65
Hisar,1930,2511.67
Bhiwani,1930,2723.69
Rohtak,1930,2835.8
Jhajjar,1930,2967.6
Mahendragarh,1930,3008.64
Rewari,1930,3159.38
Gurgaon,1930,3497.59
Faridabad,1930,3568.53
Delhi,1930,3303.35
Ganganagar,1930,2116.15
Hanumangarh,1930,2153.65
Bikaner,1930,1821.95
Churu,1930,2159.95
Jhunjhunun,1930,2619.04
Alwar,1930,3438.92
Bharatpur,1930,3784.51
Dhaulpur,1930,3884.35
Karauli,1930,3638.99
Sawai Madhopur,1930,3325.55
Dausa,1930,3206.25
Jaipur,1930,2971.03
Sikar,1930,2609.43
Nagaur,1930,2183.17
Jodhpur,1930,1763.8
Jaisalmer,1930,1332.04
Barmer,1930,1543.32
Jalor,1930,1790.93
Sirohi,1930,2285.43
Pali,1930,2350.29
Ajmer,1930,2763.13
Tonk,1930,3081.74
Bundi,1930,3419.88
Bhilwara,1930,3135.41
Rajsamand,1930,3054.71
Udaipur,1930,3180.42
Dungarpur,1930,3321.47
Banswara,1930,3623.12
Chittaurgarh,1930,3491.87
Kota,1930,3625.84
Baran,1930,3825.72
Jhalawar,1930,3983.95
Saharanpur,1930,2940.6
Muzaffarnagar,1930,3191.16
Bijnor,1930,3508.15
Moradabad,1930,3659.42
Rampur,1930,3671.99
Jyotiba Phule Nagar,1930,3632.53
Meerut,1930,3494.22
Baghpat,1930,3187.87
Ghaziabad,1930,3566.68
Gautam Buddha Nagar,1930,3531.74
Bulandshahr,1930,3643.49
Aligarh,1930,3671.72
Hathras,1930,3691.94
Mathura,1930,3705.84
Agra,1930,3918.16
Firozabad,1930,3931.49
Etah,1930,4014.91
Mainpuri,1930,4006.58
Badaun,1930,3985.92
Bareilly,1930,3934.95
Pilibhit,1930,4141.49
Shahjahanpur,1930,4140.44
Lakhimpur Kheri,1930,4318.18
Sitapur,1930,4385.1
Hardoi,1930,4179.39
Unnao,1930,4220.35
Lucknow,1930,4413.39
Rae Bareli,1930,4723.68
Farrukhabad,1930,4050.28
Kannauj,1930,4045.69
Etawah,1930,4102.54
Auraiya,1930,4125.37
Kanpur Dehat,1930,4352.93
Kanpur,1930,4388.57
Jalaun,1930,4537.03
Jhansi,1930,4577.19
Lalitpur,1930,4257.4
Hamirpur,1930,4948.04
Mahoba,1930,5098.31
Banda,1930,5458.17
Chitrakoot,1930,5767.13
Fatehpur,1930,4987.62
Pratapgarh,1930,4934.93
Kaushambi,1930,5419.36
Allahabad,1930,5441.51
Bara Banki,1930,4566.79
Faizabad,1930,4365.79
Ambedkar Nagar,1930,4475.25
Sultanpur,1930,4631.91
Bahraich,1930,4574.28
Shravasti,1930,4633.8
Balrampur,1930,4623.96
Gonda,1930,4523.18
Siddharth Nagar,1930,4581.88
Basti,1930,4216.74
Sant Kabir Nagar,1930,4303.81
Maharajganj,1930,4512.36
Gorakhpur,1930,4287.7
Kushinagar,1930,4099.86
Deoria,1930,4040.27
Azamgarh,1930,4633.22
Mau,1930,4392.47
Ballia,1930,4225.62
Jaunpur,1930,4901.91
Ghazipur,1930,4615.05
Chandauli,1930,5334.7
Varanasi,1930,5381.74
Sant Ravi Das Nagar,1930,5560.36
Mirzapur,1930,5667.66
Sonbhadra,1930,5921.12
Pashchim Champaran,1930,4213.65
Purba Champaran,1930,4154.97
Sheohar,1930,4399.09
Sitamarhi,1930,4392.74
Madhubani,1930,4578.05
Supaul,1930,4498.51
Araria,1930,4990.18
Kishanganj,1930,5855.32
Purnia,1930,5299.64
Katihar,1930,5646.65
Madhepura,1930,4603.43
Saharsa,1930,4534.79
Darbhanga,1930,4609.13
Muzaffarpur,1930,4513.17
Gopalganj,1930,3985.09
Siwan,1930,3972.65
Saran,1930,4412.73
Vaishali,1930,4665.85
Samastipur,1930,4624.59
Begusarai,1930,4760.16
Khagaria,1930,4689.94
Bhagalpur,1930,5211.5
Banka,1930,5751.5
Munger,1930,4945.91
Lakhisarai,1930,4908.49
Sheikhpura,1930,4913.96
Nalanda,1930,4897.61
Patna,1930,4781.54
Bhojpur,1930,4622.05
Buxar,1930,4578.29
Bhabua,1930,5119.27
Rohtas,1930,4968.24
Jehanabad,1930,4840.8
Aurangabad,1930,5070.63
Gaya,1930,5355.13
Nawada,1930,5312.32
Jamui,1930,5527.91
North Sikkim,1930,9277.78
West Sikkim,1930,7287.76
South Sikkim,1930,7111.44
East,1930,7745.68
Tawang,1930,8785.29
West Kameng,1930,8168.83
East Kameng,1930,8259.14
Lower Subansiri,1930,8940.68
Upper Subansiri,1930,9526
West Siang,1930,10560.98
East Siang,1930,11605.26
Upper Dibang Valley,1930,11564.64
Lohit,1930,11253.38
Changlang,1930,11444.99
Tirap,1930,10418.29
